id,pred_label,pred_score,top2_label,top2_score,weak_label,rule_hits,uncertainty,score_gap,selection_reason,subject_summary,content_summary,manual_label,notes
d8SOKHR7vM,advertisement,0.316648514141126,black_industry_or_policy_violation,0.2773311161905922,phishing,"{""weak_label"": ""phishing"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""], \""phishing\"": [\""content\""]}"", ""risk_flags"": {""flag_has_short_url"": 1}}",0.6833514858588741,0.039317397950533794,strong_conflict,科学网电子杂志2019620期,"尊敬的张复实老师：您好！



欢迎您浏览科学网电子杂志。
 科学网是由中国科学院、中国工程院、国家自然科学基金委、中国科学技术协会主管，中国科学报社主办的专业性网站。
 目前，科学网电子杂志用户数量近一百万人，主要来源于国内各大专院校和研究院所，以及近五万名海外华人科学家。    免费阅读

  

构 建 全 球 华 人 科 学 社 区科学网ScienceNet.cn电子杂",advertisement,
rXJh6zCmMk,advertisement,0.316648514141126,black_industry_or_policy_violation,0.2773311161905922,phishing,"{""weak_label"": ""phishing"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""], \""phishing\"": [\""content\""]}"", ""risk_flags"": {""flag_has_short_url"": 1}}",0.6833514858588741,0.039317397950533794,strong_conflict,科学网电子杂志2019620期,"尊敬的周宏余老师：您好！



欢迎您浏览科学网电子杂志。
 科学网是由中国科学院、中国工程院、国家自然科学基金委、中国科学技术协会主管，中国科学报社主办的专业性网站。
 目前，科学网电子杂志用户数量近一百万人，主要来源于国内各大专院校和研究院所，以及近五万名海外华人科学家。    免费阅读

  

构 建 全 球 华 人 科 学 社 区科学网ScienceNet.cn电子杂",advertisement,
sjKJE51d0U,advertisement,0.316648514141126,black_industry_or_policy_violation,0.2773311161905922,phishing,"{""weak_label"": ""phishing"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""], \""phishing\"": [\""content\""]}"", ""risk_flags"": {""flag_has_short_url"": 1}}",0.6833514858588741,0.039317397950533794,strong_conflict,科学网电子杂志2019620期,"尊敬的曾祥轩老师：您好！



欢迎您浏览科学网电子杂志。
 科学网是由中国科学院、中国工程院、国家自然科学基金委、中国科学技术协会主管，中国科学报社主办的专业性网站。
 目前，科学网电子杂志用户数量近一百万人，主要来源于国内各大专院校和研究院所，以及近五万名海外华人科学家。    免费阅读

  

构 建 全 球 华 人 科 学 社 区科学网ScienceNet.cn电子杂",advertisement,
s6TOKtbawg,advertisement,0.316648514141126,black_industry_or_policy_violation,0.2773311161905922,phishing,"{""weak_label"": ""phishing"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""], \""phishing\"": [\""content\""]}"", ""risk_flags"": {""flag_has_short_url"": 1}}",0.6833514858588741,0.039317397950533794,strong_conflict,科学网电子杂志2019620期,"尊敬的庄起善老师：您好！



欢迎您浏览科学网电子杂志。
 科学网是由中国科学院、中国工程院、国家自然科学基金委、中国科学技术协会主管，中国科学报社主办的专业性网站。
 目前，科学网电子杂志用户数量近一百万人，主要来源于国内各大专院校和研究院所，以及近五万名海外华人科学家。    免费阅读

  

构 建 全 球 华 人 科 学 社 区科学网ScienceNet.cn电子杂",advertisement,
XM0HiAZ5qj,advertisement,0.3557190544655531,impersonation,0.3160587054361214,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6442809455344469,0.03966034902943166,long_tail_priority,Invitation for you from AEMS2019 to make the submission by the date of Nov.12,"Welcome to the Third Session Conference:

The seminar for researchers,engineers,scholars,professionals in the industry establish a good communication

platform, show that",advertisement,
ZNA7iKO93I,advertisement,0.3557190544655531,impersonation,0.3160587054361214,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6442809455344469,0.03966034902943166,long_tail_priority,Invitation for you from AEMS2019 to make the submission by the date of Nov.12,"Welcome to the Third Session Conference:

The seminar for researchers,engineers,scholars,professionals in the industry establish a good communication

platform, show that",advertisement,
kmS0qfA8Ml,advertisement,0.3105489268112023,malicious_link_or_attachment,0.2702418545876686,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""phishing\"": [\""from\""]}"", ""risk_flags"": {}}",0.6894510731887977,0.04030707222353369,long_tail_priority,"Proteomic Products: Albumin & IgG Removal, Hemoglobin Removal, Lipids and More","As an invited speaker, we will be presenting our talk ""Stroma Liquid Biopsy - Blood based biomarkers that report stromal conditioning in cancer"". Click image to learn more...




Lear",phishing,
qW0FTyvoQB,advertisement,0.3105489268112023,malicious_link_or_attachment,0.2702418545876686,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""phishing\"": [\""from\""]}"", ""risk_flags"": {}}",0.6894510731887977,0.04030707222353369,long_tail_priority,"Proteomic Products: Albumin & IgG Removal, Hemoglobin Removal, Lipids and More","As an invited speaker, we will be presenting our talk ""Stroma Liquid Biopsy - Blood based biomarkers that report stromal conditioning in cancer"". Click image to learn more...




Lear",phishing,
1sAZwNfj3R,advertisement,0.3105489268112023,malicious_link_or_attachment,0.2702418545876686,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""phishing\"": [\""from\""]}"", ""risk_flags"": {}}",0.6894510731887977,0.04030707222353369,long_tail_priority,"Proteomic Products: Albumin & IgG Removal, Hemoglobin Removal, Lipids and More","As an invited speaker, we will be presenting our talk ""Stroma Liquid Biopsy - Blood based biomarkers that report stromal conditioning in cancer"". Click image to learn more...




Lear",phishing,
3sLtrjbyiG,advertisement,0.3105489268112023,malicious_link_or_attachment,0.2702418545876686,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""phishing\"": [\""from\""]}"", ""risk_flags"": {}}",0.6894510731887977,0.04030707222353369,long_tail_priority,"Proteomic Products: Albumin & IgG Removal, Hemoglobin Removal, Lipids and More","As an invited speaker, we will be presenting our talk ""Stroma Liquid Biopsy - Blood based biomarkers that report stromal conditioning in cancer"". Click image to learn more...




Lear",phishing,
KUAoWJh9Rx,advertisement,0.3322381838164518,impersonation,0.2918902546997367,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6677618161835481,0.04034792911671514,long_tail_priority,Join as Editorial Board Member-Current Chinese Materials Science,"Current Chinese Materials Science

 

October 31, 2019

 

Dr. XH Zhang

Beijing Jiaotong Univ

Sch Sci

Beijing 100044

China

 

Dear Dr. Zhang,

 

Current Chinese Mater",advertisement,
rWN2JjvltF,advertisement,0.3071716673008907,malicious_link_or_attachment,0.2658009363275341,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6928283326991093,0.041370730973356584,long_tail_priority,Saved Search Edinburgh North,"Welcome, Fuyi WANG We have identified properties which match with your saved search Edinburgh North. If you wish to amend your search criteria visit My ESPC. New on the Market New properties that matc",impersonation,
Armj3wealN,advertisement,0.3025286449544334,impersonation,0.2608048409661583,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6974713550455667,0.04172380398827508,long_tail_priority,法国马赛大学Physical Chemistry 博士,"Can't See This Message? View in a browser











法国马赛大学Physical Chemistry 博士 








英雄需要有用武之地，20年的寒窗苦，只yin对化学钟情和热爱 
















Aix-Marseill",advertisement,
9cPehRNuaI,advertisement,0.3965244955387709,impersonation,0.3544186202789727,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6034755044612291,0.0421058752597982,long_tail_priority,New Journals Proposal,"October 31, 2019

 

Dr. Q.Yang

Institute of Environmental and Municipal Engineering

Lanzhou Jiaotong University

Lanzhou 730070

China

China

 

Dear Dr. Yang,

 

I am a",advertisement,
h13G59mVXF,advertisement,0.4588797089136048,impersonation,0.4151193870796807,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""impersonation\"": [\""from\""]}"", ""risk_flags"": {}}",0.5411202910863951,0.04376032183392409,long_tail_priority,Call For Paper: November 2019,"This email was sent by paperdata2913@gmail.comDisplay it in your web browser | Unsubscribe from this list


International Organization of Scientific Research (IOSR)
Call For Paper,

Dear Sir,",advertisement,
fV6xeylZSQ,advertisement,0.3206004781568974,malicious_link_or_attachment,0.2767653604116947,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""phishing\"": [\""from\""], \""malicious_link_or_attachment\"": [\""content\""]}"", ""risk_flags"": {}}",0.6793995218431026,0.04383511774520271,long_tail_priority,Stork has brought you 21 new publications for "soil food web" etc,"dzhu@iue.ac.cn (完善账户信息), 

 文献鸟为您搜索到了21篇新文献。 在浏览器里阅读，或下载文献鸟手机app
翻译文献到中文
antibiotic resistance gene
Papers


BacFITBase: a database to assess the relevance of bacterial genes during host infec",impersonation,
K62NRY0gMl,advertisement,0.3782174780769105,impersonation,0.3332044571008867,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6217825219230895,0.045013020976023776,long_tail_priority,赵志红老师，您好！土质工程等相关议题,"ICCE 2019

The International Conference on Civil Engineering

Dec.22-23,2019

EI/SCI??????????棬????????JA

?????????????

Over the past years, lots of specialists have contribu",advertisement,
m2rhkSCKIJ,advertisement,0.2792837407430943,impersonation,0.2340951712046486,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7207162592569056,0.045188569538445716,long_tail_priority,Achieve a more future-ready network with Citrix and Microsoft,"Citrix SD-WAN for Azure Virtual WAN

 
Citrix SD-WAN is a powerful tool that can help you secure, scale and simplify branch networking with a high-performance workspace. Through our expan",advertisement,
SzH5gKcfWI,advertisement,0.4653048651773049,impersonation,0.4189053012208872,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""impersonation\"": [\""from\""]}"", ""risk_flags"": {}}",0.534695134822695,0.0463995639564177,long_tail_priority,Research and Review Journal,"This email was sent by subdata0200@gmail.comDisplay it in your web browser | Unsubscribe from this list


International Organization of Scientific Research (IOSR)
Call For Paper,

Dear Sir,",advertisement,
RAEOYkZIqj,advertisement,0.2812895994665154,impersonation,0.2332186239608027,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7187104005334846,0.04807097550571268,long_tail_priority,"IREI Infrastructure Newsline Oct 31, 2019","October 31, 2019 



View All News

     

 SoCal i3 Roundtable: An infrastructure roundtable discussion with investors, managers and consultants 

 

 In Orange Count",advertisement,
EyWA7Lw5Ze,advertisement,0.396538232894067,impersonation,0.34818972415123,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.603461767105933,0.04834850874283697,long_tail_priority,New Journals Proposal,"October 31, 2019

 

Dr. YLWang

Fudan Univ

Res Ctr Semicond Memory & Applicat

State Key Lab ASIC & Syst

Shanghai 200433

China

 

Dear Dr. Wang,

 

I am an Academician",advertisement,
RUwiTSzhaY,advertisement,0.3883680644716614,impersonation,0.3398401697771891,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6116319355283386,0.04852789469447227,long_tail_priority,join us as the TPC member,"Invitation of TPC member of ICMEM 2019

w w w . I C M E M 2 0 1 9 . o r g

Now we invite you as a TPC member of ICMEM2019. 2nd annual International Conference on Mechanical Engineering and Mater",advertisement,
1ZSOjIu2Hq,advertisement,0.3052195132169609,impersonation,0.2563286003037978,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6947804867830392,0.04889091291316311,long_tail_priority,IB Careers - Current MSc Bulletin,"IB Careers Bulletin

















31 October 2019

MSc Students








 






Get prepped for Assessment Centres

So the grad scheme application de",advertisement,
